V,I,V_in,I_in,I_sps,V_sps
0.4000000000000007,0,0.3999779,-5.06657e-09,0.0,-1018735.0
0.4000000000000007,0,0.3999774,-5.02415e-09,0.0,-1018918.0
0.4000000000000007,0,0.399978,-5.086485e-09,0.0,-1015242.0
0.5000000000000007,0,0.4999966,-5.059833e-09,0.0,-1266406.0
0.5000000000000007,0,0.4999975,-5.071091e-09,0.0,-1270457.0
0.5000000000000007,0,0.4999976,-5.063353e-09,0.0,-1272651.0
0.5000000000000007,0,0.4999964,-5.06098e-09,0.0,-1266254.0
0.5000000000000007,0,0.4999957,-5.085104e-09,0.0,-1273095.0
0.5000000000000007,0,0.4999972,-4.997114e-09,0.0,-1273305.0
0.5000000000000007,0,0.4999978,-5.078668e-09,0.0,-1272837.0
0.5000000000000007,0,0.4999974,-5.070398e-09,0.0,-1274732.0
0.5000000000000007,0,0.4999973,-5.06297e-09,0.0,-1275625.0
0.5000000000000007,0,0.4999973,-5.058607e-09,0.0,-1274360.0
0.6000000000000006,0,0.5999842,-5.069481e-09,0.0,-1530626.0
0.6000000000000006,0,0.5999847,-5.059599e-09,0.0,-1531270.0
0.6000000000000006,0,0.5999835,-5.06833e-09,0.0,-1527509.0
0.6000000000000006,0,0.5999853,-5.063812e-09,0.0,-1526627.0
0.6000000000000006,0,0.599985,-5.062208e-09,0.0,-1526905.0
0.6000000000000006,0,0.5999845,-5.056075e-09,0.0,-1529051.0
0.6000000000000006,0,0.5999848,-5.054011e-09,0.0,-1526194.0
0.6000000000000006,0,0.5999849,-5.050413e-09,0.0,-1527243.0
0.6000000000000006,0,0.5999839,-5.080661e-09,0.0,-1523468.0
0.6000000000000006,0,0.5999843,-5.088467e-09,0.0,-1531683.0
0.7000000000000006,0,0.6999613,-5.053932e-09,0.0,-1794828.0
0.7000000000000006,0,0.6999614,-5.051176e-09,0.0,-1789859.0
0.7000000000000006,0,0.6999612,-5.048726e-09,0.0,-1792679.0
0.7000000000000006,0,0.6999614,-5.074301e-09,0.0,-1793071.0
0.7000000000000006,0,0.699962,-5.051866e-09,0.0,-1792805.0
0.7000000000000006,0,0.6999606,-5.061132e-09,0.0,-1792576.0
0.7000000000000006,0,0.6999608,-5.062815e-09,0.0,-1792267.0
0.7000000000000006,0,0.6999611,-4.982102e-09,0.0,-1795072.0
0.7000000000000006,0,0.6999612,-5.059982e-09,0.0,-1791932.0
0.7000000000000006,0,0.6999609,-5.060061e-09,0.0,-1793824.0
0.8000000000000006,0,0.7999784,-5.057831e-09,0.0,-1964537.0
0.8000000000000006,0,0.799978,-5.051867e-09,0.0,-1943841.0
0.8000000000000006,0,0.799979,-4.96885e-09,0.0,-1923195.0
0.8000000000000006,0,0.7999782,-5.046196e-09,0.0,-1920824.0
0.8000000000000006,0,0.7999783,-5.051633e-09,0.0,-1970323.0
0.8000000000000006,0,0.7999788,-5.048107e-09,0.0,-1972566.0
0.8000000000000006,0,0.7999784,-5.037623e-09,0.0,-1914556.0
0.8000000000000006,0,0.7999778,-5.047117e-09,0.0,-1929549.0
0.8000000000000006,0,0.7999785,-4.986162e-09,0.0,-2064654.0
0.8000000000000006,0,0.7999787,-5.048723e-09,0.0,-1976149.0
0.9000000000000006,0,0.8999673,-5.055839e-09,0.0,-2295922.0
0.9000000000000006,0,0.8999668,-5.037696e-09,0.0,-2297108.0
0.9000000000000006,0,0.8999677,-5.05531e-09,0.0,-2295872.0
0.9000000000000006,0,0.8999668,-5.043672e-09,0.0,-2292947.0
0.9000000000000006,0,0.8999669,-5.054393e-09,0.0,-2296011.0
0.9000000000000006,0,0.8999659,-5.061052e-09,0.0,-2296426.0
0.9000000000000006,0,0.8999658,-5.039071e-09,0.0,-2296000.0
0.9000000000000006,0,0.8999673,-5.057224e-09,0.0,-2296287.0
0.9000000000000006,0,0.8999663,-5.048111e-09,0.0,-2297504.0
0.9000000000000006,0,0.8999656,-5.050254e-09,0.0,-2293918.0
1.0000000000000007,0,0.9999554,-5.077514e-09,0.0,-2573915.0
1.0000000000000007,0,0.9999564,-5.056073e-09,0.0,-2567523.0
1.0000000000000007,0,0.9999565,-5.050254e-09,0.0,-2575894.0
1.0000000000000007,0,0.9999562,-5.044588e-09,0.0,-2570902.0
1.0000000000000007,0,0.999957,-5.047652e-09,0.0,-2571196.0
1.0000000000000007,0,0.9999554,-5.023756e-09,0.0,-2573561.0
1.0000000000000007,0,0.9999562,-5.057603e-09,0.0,-2577186.0
1.0000000000000007,0,0.9999554,-4.9638e-09,0.0,-2569377.0
1.0000000000000007,0,0.9999563,-5.041522e-09,0.0,-2577348.0
1.0000000000000007,0,0.9999577,-5.032643e-09,0.0,-2571820.0
1.1000000000000008,0,1.099967,-5.039455e-09,0.0,-2817108.0
1.1000000000000008,0,1.099968,-5.04382e-09,0.0,-2816209.0
1.1000000000000008,0,1.099967,-5.021842e-09,0.0,-2817751.0
1.1000000000000008,0,1.099966,-5.043898e-09,0.0,-2817717.0
1.1000000000000008,0,1.099967,-5.033331e-09,0.0,-2819020.0
1.1000000000000008,0,1.099967,-5.038997e-09,0.0,-2822841.0
1.1000000000000008,0,1.099967,-5.037851e-09,0.0,-2816980.0
1.1000000000000008,0,1.099966,-5.035468e-09,0.0,-2819328.0
1.1000000000000008,0,1.099966,-5.030571e-09,0.0,-2819462.0
1.1000000000000008,0,1.099964,-5.046957e-09,0.0,-2817654.0
1.2000000000000008,0,1.199957,-5.053624e-09,0.0,-3047991.0
1.2000000000000008,0,1.199955,-5.042521e-09,0.0,-3041961.0
1.2000000000000008,0,1.199957,-5.038537e-09,0.0,-3040419.0
1.2000000000000008,0,1.199959,-5.033867e-09,0.0,-3041798.0
1.2000000000000008,0,1.199957,-5.037845e-09,0.0,-3035054.0
1.2000000000000008,0,1.199958,-5.002088e-09,0.0,-3045669.0
1.2000000000000008,0,1.199958,-5.014033e-09,0.0,-3039071.0
1.2000000000000008,0,1.199957,-5.026208e-09,0.0,-3035315.0
1.2000000000000008,0,1.199958,-5.052321e-09,0.0,-3045183.0
1.2000000000000008,0,1.199957,-5.058904e-09,0.0,-3044431.0
1.300000000000001,0,1.299983,-5.051935e-09,0.0,-3266195.0
1.300000000000001,0,1.299982,-5.036927e-09,0.0,-3263873.0
1.300000000000001,0,1.299982,-5.046651e-09,0.0,-3263610.0
1.300000000000001,0,1.299982,-5.040295e-09,0.0,-3267015.0
1.300000000000001,0,1.299982,-5.040755e-09,0.0,-3261767.0
1.300000000000001,0,1.299982,-5.056912e-09,0.0,-3267789.0
1.300000000000001,0,1.299981,-4.977808e-09,0.0,-3264468.0
1.300000000000001,0,1.29998,-5.053081e-09,0.0,-3263695.0
1.300000000000001,0,1.299982,-5.047191e-09,0.0,-3265570.0
1.300000000000001,0,1.299977,-5.034398e-09,0.0,-3263211.0
1.400000000000001,0,1.399949,-5.049783e-09,0.0,-3485755.0
1.400000000000001,0,1.399949,-5.033861e-09,0.0,-3481964.0
1.400000000000001,0,1.399949,-5.046958e-09,0.0,-3478704.0
1.400000000000001,0,1.39995,-5.032484e-09,0.0,-3494885.0
1.400000000000001,0,1.399948,-5.035929e-09,0.0,-3478532.0
1.400000000000001,0,1.399948,-5.036538e-09,0.0,-3458418.0
1.400000000000001,0,1.399948,-5.045348e-09,0.0,-3479131.0
1.400000000000001,0,1.399948,-5.06013e-09,0.0,-3460858.0
1.400000000000001,0,1.399948,-5.046722e-09,0.0,-3483737.0
1.400000000000001,0,1.399949,-5.046878e-09,0.0,-3478456.0
1.500000000000001,0,1.499938,-4.982554e-09,0.0,-3671085.0
1.500000000000001,0,1.499935,-5.044427e-09,0.0,-3675342.0
1.500000000000001,0,1.499935,-5.015252e-09,0.0,-3666705.0
1.500000000000001,0,1.499936,-5.021378e-09,0.0,-3672122.0
1.500000000000001,0,1.499937,-5.009124e-09,0.0,-3675200.0
1.500000000000001,0,1.499937,-5.012341e-09,0.0,-3677970.0
1.500000000000001,0,1.499936,-5.008591e-09,0.0,-3676717.0
1.500000000000001,0,1.499934,-5.004222e-09,0.0,-3670857.0
1.500000000000001,0,1.499936,-5.016707e-09,0.0,-3662470.0
1.500000000000001,0,1.499937,-5.011884e-09,0.0,-3671049.0
1.6000000000000012,0,1.599957,-4.996031e-09,0.0,-5700842.0
1.6000000000000012,0,1.599958,-5.02222e-09,0.0,-5665452.0
1.6000000000000012,0,1.599958,-4.97635e-09,0.0,-5745270.0
1.6000000000000012,0,1.599958,-5.009122e-09,0.0,-4955276.0
