V,I,V_in,I_in,I_sps,V_sps
0.9000000000000006,0,0.8999774,-4.558868e-09,0.0,-2290507.0
0.9000000000000006,0,0.899978,-4.634214e-09,0.0,-2290462.0
0.9000000000000006,0,0.8999778,-4.564229e-09,0.0,-2290411.0
0.9000000000000006,0,0.8999783,-4.511773e-09,0.0,-2290366.0
0.9000000000000006,0,0.8999779,-4.572189e-09,0.0,-2290476.0
0.9000000000000006,0,0.8999782,-4.583217e-09,0.0,-2290536.0
1.0000000000000007,0,0.9999685,-4.552436e-09,0.0,-2544402.0
1.0000000000000007,0,0.999966,-4.560706e-09,0.0,-2544366.0
1.0000000000000007,0,0.9999679,-4.56354e-09,0.0,-2544311.0
1.0000000000000007,0,0.9999672,-4.499058e-09,0.0,-2544410.0
1.0000000000000007,0,0.9999687,-4.643411e-09,0.0,-2544483.0
1.0000000000000007,0,0.9999678,-4.564298e-09,0.0,-2544377.0
1.0000000000000007,0,0.9999682,-4.508324e-09,0.0,-2544385.0
1.0000000000000007,0,0.9999676,-4.566909e-09,0.0,-2544419.0
1.0000000000000007,0,0.9999667,-4.542166e-09,0.0,-2544528.0
1.0000000000000007,0,0.9999682,-4.559094e-09,0.0,-2544409.0
1.1000000000000008,0,1.099979,-4.530222e-09,0.0,-2798364.0
1.1000000000000008,0,1.099977,-4.540177e-09,0.0,-2798445.0
1.1000000000000008,0,1.099977,-4.551738e-09,0.0,-2798414.0
1.1000000000000008,0,1.099978,-4.598679e-09,0.0,-2798528.0
1.1000000000000008,0,1.099978,-4.534975e-09,0.0,-2798409.0
1.1000000000000008,0,1.099977,-4.507251e-09,0.0,-2798391.0
1.1000000000000008,0,1.099978,-4.590414e-09,0.0,-2798430.0
1.1000000000000008,0,1.099977,-4.540026e-09,0.0,-2798356.0
1.1000000000000008,0,1.099978,-4.547523e-09,0.0,-2798420.0
1.1000000000000008,0,1.099978,-4.533978e-09,0.0,-2798462.0
1.2000000000000008,0,1.199968,-4.55741e-09,0.0,-3052470.0
1.2000000000000008,0,1.199968,-4.539486e-09,0.0,-3052368.0
1.2000000000000008,0,1.199969,-4.521263e-09,0.0,-3052426.0
1.2000000000000008,0,1.19997,-4.536268e-09,0.0,-3052414.0
1.2000000000000008,0,1.199969,-4.546228e-09,0.0,-3052488.0
1.2000000000000008,0,1.199969,-4.57678e-09,0.0,-3052526.0
1.2000000000000008,0,1.19997,-4.544773e-09,0.0,-3052450.0
1.2000000000000008,0,1.199968,-4.505255e-09,0.0,-3052510.0
1.2000000000000008,0,1.199969,-4.545994e-09,0.0,-3052353.0
1.2000000000000008,0,1.199969,-4.536734e-09,0.0,-3052350.0
1.300000000000001,0,1.299994,-4.564066e-09,0.0,-3306655.0
1.300000000000001,0,1.29999,-4.571648e-09,0.0,-3306612.0
1.300000000000001,0,1.299994,-4.563994e-09,0.0,-3306499.0
1.300000000000001,0,1.299994,-4.557559e-09,0.0,-3306477.0
1.300000000000001,0,1.299993,-4.553041e-09,0.0,-3306539.0
1.300000000000001,0,1.299992,-4.53964e-09,0.0,-3306454.0
1.300000000000001,0,1.299994,-4.562613e-09,0.0,-3306582.0
1.300000000000001,0,1.299993,-4.576934e-09,0.0,-3306539.0
1.300000000000001,0,1.299991,-4.554036e-09,0.0,-3306401.0
1.300000000000001,0,1.299994,-4.541555e-09,0.0,-3306320.0
1.400000000000001,0,1.399961,-4.542855e-09,0.0,-3560491.0
1.400000000000001,0,1.399958,-4.577316e-09,0.0,-3560350.0
1.400000000000001,0,1.399961,-4.555107e-09,0.0,-3560362.0
1.400000000000001,0,1.399959,-4.528843e-09,0.0,-3560346.0
1.400000000000001,0,1.39996,-4.590412e-09,0.0,-3560480.0
1.400000000000001,0,1.39996,-4.564068e-09,0.0,-3560274.0
1.400000000000001,0,1.399961,-4.515438e-09,0.0,-3560342.0
1.400000000000001,0,1.399961,-4.558169e-09,0.0,-3560326.0
1.400000000000001,0,1.399961,-4.538184e-09,0.0,-3560345.0
1.400000000000001,0,1.399961,-4.543085e-09,0.0,-3560354.0
1.500000000000001,0,1.499949,-4.529682e-09,0.0,-3814408.0
1.500000000000001,0,1.499947,-4.539868e-09,0.0,-3814445.0
1.500000000000001,0,1.499949,-4.567359e-09,0.0,-3814471.0
1.500000000000001,0,1.499948,-4.655729e-09,0.0,-3814271.0
1.500000000000001,0,1.499948,-4.513598e-09,0.0,-3814234.0
1.500000000000001,0,1.499948,-4.320853e-09,0.0,-3814260.0
1.500000000000001,0,1.499949,-4.536034e-09,0.0,-3814280.0
1.500000000000001,0,1.499946,-4.543085e-09,0.0,-3814293.0
1.500000000000001,0,1.499947,-4.642402e-09,0.0,-3814313.0
1.500000000000001,0,1.499947,-4.549057e-09,0.0,-3814184.0
1.6000000000000012,0,1.599968,-4.526161e-09,0.0,-4068333.0
1.6000000000000012,0,1.599969,-4.457008e-09,0.0,-4068372.0
1.6000000000000012,0,1.599968,-4.517048e-09,0.0,-4068335.0
1.6000000000000012,0,1.599968,-4.519564e-09,0.0,-4068372.0
1.6000000000000012,0,1.599969,-4.51237e-09,0.0,-4068389.0
1.6000000000000012,0,1.599969,-4.49277e-09,0.0,-4068298.0
1.6000000000000012,0,1.59997,-4.527691e-09,0.0,-4068376.0
1.6000000000000012,0,1.599969,-4.597072e-09,0.0,-4068474.0
1.6000000000000012,0,1.599971,-4.542626e-09,0.0,-4068364.0
1.6000000000000012,0,1.599968,-4.453486e-09,0.0,-4068314.0
1.7000000000000013,0,1.69995,-4.513599e-09,0.0,-4322327.0
1.7000000000000013,0,1.699951,-4.551657e-09,0.0,-4322186.0
1.7000000000000013,0,1.699951,-4.54109e-09,0.0,-4322372.0
1.7000000000000013,0,1.69995,-4.501884e-09,0.0,-4322353.0
1.7000000000000013,0,1.699951,-4.530365e-09,0.0,-4322330.0
1.7000000000000013,0,1.69995,-4.518344e-09,0.0,-4322352.0
1.7000000000000013,0,1.699951,-4.533736e-09,0.0,-4322402.0
1.7000000000000013,0,1.699953,-4.527996e-09,0.0,-4322397.0
1.7000000000000013,0,1.699951,-4.542388e-09,0.0,-4322372.0
1.7000000000000013,0,1.699952,-4.521175e-09,0.0,-4322379.0
