V,V_in,I_in,I_sps,V_sps
-0.9999999999999983,-0.9999864,-4.135337e-09,0.0,2464148.0
-0.9999999999999983,-0.9999854,-4.137861e-09,0.0,2460646.0
-0.9999999999999983,-0.9999859,-4.15065e-09,0.0,2489923.0
-0.9999999999999983,-0.9999861,-4.142382e-09,0.0,2467432.0
-0.9999999999999983,-0.999985,-4.133879e-09,0.0,2474048.0
-0.9999999999999983,-0.9999864,-4.210921e-09,0.0,2456502.0
-0.9999999999999983,-0.9999865,-4.176302e-09,0.0,2490213.0
-0.8999999999999984,-0.8999948,-4.134797e-09,0.0,2287687.0
-0.8999999999999984,-0.8999968,-4.144292e-09,0.0,2286643.0
-0.8999999999999984,-0.8999955,-4.20877e-09,0.0,2281084.0
-0.8999999999999984,-0.899996,-4.133418e-09,0.0,2290159.0
-0.8999999999999984,-0.8999962,-4.096044e-09,0.0,2290360.0
-0.8999999999999984,-0.8999966,-4.168799e-09,0.0,2284511.0
-0.8999999999999984,-0.8999954,-4.151723e-09,0.0,2277269.0
-0.8999999999999984,-0.8999953,-4.134797e-09,0.0,2292360.0
-0.8999999999999984,-0.8999964,-4.141534e-09,0.0,2285419.0
-0.8999999999999984,-0.899996,-4.153256e-09,0.0,2288521.0
-0.7999999999999984,-0.7999778,-4.129741e-09,0.0,2052793.0
-0.7999999999999984,-0.7999781,-4.134033e-09,0.0,2053616.0
-0.7999999999999984,-0.7999775,-4.133801e-09,0.0,2051910.0
-0.7999999999999984,-0.7999787,-4.135254e-09,0.0,2050346.0
-0.7999999999999984,-0.7999769,-4.154712e-09,0.0,2051434.0
-0.7999999999999984,-0.7999775,-4.142069e-09,0.0,2039244.0
-0.7999999999999984,-0.7999781,-4.160754e-09,0.0,2045682.0
-0.7999999999999984,-0.7999773,-4.177376e-09,0.0,2051465.0
-0.7999999999999984,-0.7999775,-4.156846e-09,0.0,2061966.0
-0.7999999999999984,-0.7999775,-4.159835e-09,0.0,2050796.0
-0.6999999999999984,-0.6999949,-4.126525e-09,0.0,1740849.0
-0.6999999999999984,-0.6999952,-4.159071e-09,0.0,1753445.0
-0.6999999999999984,-0.6999942,-4.136559e-09,0.0,1751634.0
-0.6999999999999984,-0.6999964,-4.201265e-09,0.0,1753890.0
-0.6999999999999984,-0.6999949,-4.294312e-09,0.0,1750128.0
-0.6999999999999984,-0.6999959,-4.143145e-09,0.0,1747644.0
-0.6999999999999984,-0.6999959,-4.03578e-09,0.0,1738941.0
-0.6999999999999984,-0.6999962,-4.197897e-09,0.0,1747161.0
-0.6999999999999984,-0.6999959,-4.159606e-09,0.0,1751387.0
-0.6999999999999984,-0.6999961,-4.13847e-09,0.0,1741340.0
-0.5999999999999984,-0.5999842,-3.959271e-09,0.0,1488523.0
-0.5999999999999984,-0.5999836,-4.162747e-09,0.0,1489099.0
-0.5999999999999984,-0.5999833,-4.116417e-09,0.0,1487843.0
