V,V_in,I_in,I_sps,V_sps
1.8000000000000005,1.799975,-7.025184e-09,10.0,12455207.0
1.8000000000000005,1.799973,-6.737332e-09,10.0,12453373.0
1.8000000000000005,1.799973,-6.63938e-09,10.0,12454431.0
1.8000000000000005,1.799971,-6.698044e-09,10.0,12453143.0
1.8000000000000005,1.799972,-6.712514e-09,10.0,12455286.0
1.8000000000000005,1.799974,-6.721786e-09,10.0,12453532.0
1.9000000000000006,1.899967,-6.726222e-09,10.0,12456437.0
1.9000000000000006,1.899966,-6.690844e-09,10.0,12216620.0
1.9000000000000006,1.899966,-6.658228e-09,10.0,12217779.0
1.9000000000000006,1.899967,-6.666652e-09,10.0,12217191.0
1.9000000000000006,1.899966,-6.690463e-09,10.0,12217703.0
1.9000000000000006,1.899966,-6.700187e-09,10.0,12216775.0
1.9000000000000006,1.899967,-6.680584e-09,10.0,12215888.0
1.9000000000000006,1.899965,-6.683873e-09,10.0,12218365.0
1.9000000000000006,1.899966,-6.704403e-09,10.0,12216235.0
1.9000000000000006,1.899967,-6.694597e-09,10.0,12219075.0
2.0000000000000004,1.999949,-6.680889e-09,10.0,12216494.0
2.0000000000000004,1.999946,-6.614112e-09,10.0,11954286.0
2.0000000000000004,1.999948,-6.650333e-09,10.0,11949805.0
2.0000000000000004,1.999948,-6.670775e-09,10.0,11958001.0
2.0000000000000004,1.999949,-6.699497e-09,10.0,11959193.0
2.0000000000000004,1.999949,-6.675762e-09,10.0,11956265.0
2.0000000000000004,1.999948,-6.637926e-09,10.0,11956641.0
2.0000000000000004,1.999948,-6.585551e-09,10.0,11963667.0
2.0000000000000004,1.999948,-6.682958e-09,10.0,11959295.0
2.0000000000000004,1.999949,-6.716033e-09,10.0,11954001.0
2.1000000000000005,2.099963,-6.585014e-09,10.0,11959685.0
2.1000000000000005,2.099963,-6.563418e-09,10.0,11808087.0
2.1000000000000005,2.099964,-6.532405e-09,10.0,11809258.0
2.1000000000000005,2.099967,-6.575595e-09,10.0,11810848.0
2.1000000000000005,2.099966,-6.657305e-09,10.0,11808997.0
2.1000000000000005,2.099966,-6.61388e-09,10.0,11797659.0
2.1000000000000005,2.099967,-6.43905e-09,10.0,11801597.0
2.1000000000000005,2.099964,-6.523215e-09,10.0,11809373.0
2.1000000000000005,2.099966,-6.559818e-09,10.0,11808876.0
2.1000000000000005,2.099964,-6.615793e-09,10.0,11811679.0
2.2000000000000006,2.200096,-6.145631e-09,10.0,11808973.0
2.2000000000000006,2.200103,-5.616249e-09,10.0,11506906.0
2.2000000000000006,2.200102,-6.152137e-09,10.0,11511713.0
2.2000000000000006,2.200107,-6.334089e-09,10.0,11511109.0
2.2000000000000006,2.200101,-6.120973e-09,10.0,11508244.0
2.2000000000000006,2.200108,-6.579058e-09,10.0,11511446.0
2.2000000000000006,2.200106,-6.006491e-09,10.0,11511180.0
2.2000000000000006,2.200096,-6.341979e-09,10.0,11509164.0
2.2000000000000006,2.200116,-6.187364e-09,10.0,11514580.0
2.2000000000000006,2.200106,-6.234153e-09,10.0,11513930.0
2.3000000000000007,2.299917,-5.034956e-09,10.0,11507132.0
2.3000000000000007,2.299911,-4.923682e-09,10.0,11256582.0
2.3000000000000007,2.29991,-5.050654e-09,10.0,11254179.0
2.3000000000000007,2.299922,-5.059224e-09,10.0,11253715.0
2.3000000000000007,2.29991,-5.243013e-09,10.0,11254976.0
2.3000000000000007,2.299915,-4.570282e-09,10.0,11255295.0
2.3000000000000007,2.299919,-5.303354e-09,10.0,11253484.0
2.3000000000000007,2.29993,-4.781633e-09,10.0,11255627.0
2.3000000000000007,2.299919,-4.935177e-09,10.0,11254197.0
2.3000000000000007,2.299919,-5.046365e-09,10.0,11254587.0
2.400000000000001,2.400057,-2.250904e-09,10.0,11254614.0
2.400000000000001,2.400052,-2.218668e-09,10.0,11007694.0
2.400000000000001,2.400057,-2.274876e-09,10.0,11008145.0
2.400000000000001,2.400045,-2.246465e-09,10.0,11008383.0
2.400000000000001,2.400048,-2.270281e-09,10.0,11011878.0
2.400000000000001,2.400044,-2.2264e-09,10.0,11005416.0
2.400000000000001,2.400053,-2.277173e-09,10.0,11002883.0
2.400000000000001,2.400052,-2.252053e-09,10.0,11008924.0
2.400000000000001,2.400047,-2.286974e-09,10.0,11008655.0
2.400000000000001,2.40005,-2.295551e-09,10.0,11003698.0
2.500000000000001,2.49981,2.813652e-09,10.0,11009613.0
2.500000000000001,2.499806,2.80048e-09,10.0,10637533.0
2.500000000000001,2.499816,2.820928e-09,10.0,10639991.0
2.500000000000001,2.499813,2.853316e-09,10.0,10639787.0
2.500000000000001,2.499819,2.87836e-09,10.0,10640039.0
2.500000000000001,2.49982,2.862507e-09,10.0,10640406.0
2.500000000000001,2.499811,2.836396e-09,10.0,10639365.0
2.500000000000001,2.499808,2.852321e-09,10.0,10637565.0
2.500000000000001,2.499813,2.883414e-09,10.0,10638634.0
2.500000000000001,2.499817,2.785702e-09,10.0,10636875.0
2.600000000000001,2.59988,1.03395e-08,10.0,10637224.0
2.600000000000001,2.599877,1.032716e-08,10.0,10356156.0
2.600000000000001,2.599878,1.034462e-08,10.0,10354442.0
2.600000000000001,2.599877,1.032616e-08,10.0,10354734.0
2.600000000000001,2.599875,1.031346e-08,10.0,10354529.0
2.600000000000001,2.599882,1.030694e-08,10.0,10355770.0
2.600000000000001,2.599886,1.03156e-08,10.0,10355094.0
2.600000000000001,2.599863,1.031085e-08,10.0,10355480.0
2.600000000000001,2.599875,1.028842e-08,10.0,10354632.0
2.600000000000001,2.599884,1.031222e-08,10.0,10354802.0
2.700000000000001,2.699995,1.836967e-08,10.0,10354671.0
2.700000000000001,2.699995,1.834002e-08,10.0,10077024.0
2.700000000000001,2.699989,1.834915e-08,10.0,10074384.0
2.700000000000001,2.699988,1.835449e-08,10.0,10072725.0
2.700000000000001,2.699992,1.834225e-08,10.0,10073351.0
2.700000000000001,2.7,1.83346e-08,10.0,10073737.0
2.700000000000001,2.699984,1.837417e-08,10.0,10072569.0
2.700000000000001,2.699976,1.835359e-08,10.0,10073935.0
2.700000000000001,2.699984,1.840842e-08,10.0,10073537.0
2.700000000000001,2.699993,1.833544e-08,10.0,10073892.0
2.800000000000001,2.799794,2.289296e-08,10.0,10075402.0
2.800000000000001,2.799786,2.288636e-08,10.0,9824477.0
2.800000000000001,2.79979,2.287183e-08,10.0,9827497.0
2.800000000000001,2.799786,2.287196e-08,10.0,9828775.0
2.800000000000001,2.799788,2.288868e-08,10.0,9830495.0
2.800000000000001,2.799796,2.289218e-08,10.0,9830775.0
2.800000000000001,2.79979,2.289946e-08,10.0,9827529.0
2.800000000000001,2.799775,2.287103e-08,10.0,9821806.0
2.800000000000001,2.799788,2.293262e-08,10.0,9820898.0
2.800000000000001,2.799788,2.297412e-08,10.0,9821990.0
2.9000000000000012,2.899949,2.350417e-08,10.0,9823717.0
2.9000000000000012,2.899946,2.346458e-08,10.0,9334003.0
2.9000000000000012,2.899947,2.344633e-08,10.0,9348085.0
2.9000000000000012,2.899944,2.340999e-08,10.0,9386494.0
2.9000000000000012,2.899944,2.343281e-08,10.0,9320867.0
2.9000000000000012,2.89995,2.350118e-08,10.0,9374082.0
2.9000000000000012,2.899947,2.348098e-08,10.0,9325170.0
2.9000000000000012,2.899954,2.350878e-08,10.0,9151925.0
2.9000000000000012,2.899954,2.348596e-08,10.0,9178856.0
2.9000000000000012,2.899944,2.344491e-08,10.0,9166198.0
3.0000000000000013,3.000039,2.35126e-08,10.0,9376045.0
3.0000000000000013,3.000035,2.353594e-08,10.0,8461716.0
3.0000000000000013,3.000033,2.352003e-08,10.0,8461760.0
3.0000000000000013,3.000036,2.354807e-08,10.0,8461371.0
3.0000000000000013,3.000032,2.349362e-08,10.0,8461537.0
3.0000000000000013,3.000037,2.358636e-08,10.0,8461371.0
3.0000000000000013,3.000045,2.366499e-08,10.0,8461553.0
3.0000000000000013,3.000022,2.356598e-08,10.0,8461276.0
3.0000000000000013,3.000037,2.355947e-08,10.0,8461463.0
3.0000000000000013,3.00003,2.357555e-08,10.0,8461477.0
3.1000000000000014,3.099838,2.354959e-08,10.0,8461422.0
3.1000000000000014,3.09984,2.350785e-08,10.0,8461463.0
3.1000000000000014,3.099841,2.354424e-08,10.0,8461247.0
3.1000000000000014,3.099842,2.354076e-08,10.0,8461421.0
3.1000000000000014,3.099844,2.355785e-08,10.0,8461367.0
3.1000000000000014,3.099842,2.353214e-08,10.0,8461522.0
3.1000000000000014,3.099847,2.352608e-08,10.0,8461310.0
3.1000000000000014,3.099832,2.354298e-08,10.0,8461434.0
3.1000000000000014,3.099844,2.354142e-08,10.0,8461330.0
3.1000000000000014,3.099846,2.352163e-08,10.0,8461423.0
3.2000000000000015,3.19992,2.357042e-08,10.0,8461173.0
3.2000000000000015,3.199916,2.359088e-08,10.0,8461394.0
3.2000000000000015,3.199905,2.356575e-08,10.0,8461253.0
3.2000000000000015,3.199913,2.353413e-08,10.0,8461206.0
3.2000000000000015,3.199917,2.357032e-08,10.0,8461244.0
3.2000000000000015,3.199918,2.3537e-08,10.0,8461222.0
3.2000000000000015,3.199919,2.357944e-08,10.0,8461189.0
3.2000000000000015,3.199905,2.355917e-08,10.0,8461359.0
3.2000000000000015,3.199921,2.357793e-08,10.0,8461279.0
3.2000000000000015,3.199917,2.358187e-08,10.0,8461172.0
