V,I,V_in,I_in,I_sps,V_sps
0,-0.006700000000000003,-14.46626,-0.006699839,8320548.0,0.0
0,-0.006700000000000003,-14.46637,-0.006699843,8320701.0,0.0
0,-0.006700000000000003,-14.46646,-0.006699846,8320530.0,0.0
0,-0.006700000000000003,-14.46655,-0.006699846,8320658.0,0.0
0,-0.006700000000000003,-14.46667,-0.006699847,8320595.0,0.0
0,-0.0066000000000000026,-14.25179,-0.006599728,8320703.0,0.0
0,-0.0066000000000000026,-14.25185,-0.006599716,8320700.0,0.0
0,-0.0066000000000000026,-14.25196,-0.006599713,8320473.0,0.0
0,-0.0066000000000000026,-14.252,-0.006599721,8320491.0,0.0
0,-0.0066000000000000026,-14.25202,-0.006599722,8320609.0,0.0
0,-0.0066000000000000026,-14.25202,-0.006599723,8320512.0,0.0
0,-0.0066000000000000026,-14.25207,-0.006599717,8320519.0,0.0
0,-0.0066000000000000026,-14.25215,-0.006599721,8320523.0,0.0
0,-0.0066000000000000026,-14.25218,-0.006599709,8320495.0,0.0
0,-0.0066000000000000026,-14.25224,-0.00659972,8320576.0,0.0
0,-0.006500000000000002,-14.03724,-0.00649982,8320638.0,0.0
0,-0.006500000000000002,-14.03731,-0.006499816,8320538.0,0.0
0,-0.006500000000000002,-14.03738,-0.006499816,8320647.0,0.0
0,-0.006500000000000002,-14.03743,-0.006499818,8320617.0,0.0
0,-0.006500000000000002,-14.0375,-0.006499818,8320605.0,0.0
0,-0.006500000000000002,-14.03755,-0.006499818,8320541.0,0.0
0,-0.006500000000000002,-14.03757,-0.006499816,8320533.0,0.0
0,-0.006500000000000002,-14.03759,-0.006499812,8320541.0,0.0
0,-0.006500000000000002,-14.03758,-0.006499814,8320553.0,0.0
0,-0.006500000000000002,-14.03755,-0.006499819,8320562.0,0.0
0,-0.006400000000000002,-13.82245,-0.006399845,8320622.0,0.0
0,-0.006400000000000002,-13.82245,-0.00639984,8320618.0,0.0
0,-0.006400000000000002,-13.82248,-0.00639984,8320545.0,0.0
0,-0.006400000000000002,-13.82254,-0.006399835,8320604.0,0.0
0,-0.006400000000000002,-13.8226,-0.006399841,8320411.0,0.0
0,-0.006400000000000002,-13.8227,-0.006399842,8320646.0,0.0
0,-0.006400000000000002,-13.82282,-0.006399845,8320421.0,0.0
0,-0.006400000000000002,-13.82294,-0.00639985,8320604.0,0.0
0,-0.006400000000000002,-13.82304,-0.006399839,8320671.0,0.0
0,-0.006400000000000002,-13.82313,-0.006399846,8320703.0,0.0
0,-0.006300000000000002,-13.60834,-0.006299709,8320569.0,0.0
0,-0.006300000000000002,-13.6084,-0.006299726,8320765.0,0.0
0,-0.006300000000000002,-13.60848,-0.006299725,8320535.0,0.0
0,-0.006300000000000002,-13.60856,-0.006299706,8320553.0,0.0
0,-0.006300000000000002,-13.60864,-0.006299724,8320544.0,0.0
0,-0.006300000000000002,-13.60874,-0.006299724,8320612.0,0.0
0,-0.006300000000000002,-13.60887,-0.006299726,8320532.0,0.0
0,-0.006300000000000002,-13.60897,-0.006299723,8320669.0,0.0
0,-0.006300000000000002,-13.60905,-0.00629972,8320550.0,0.0
0,-0.006300000000000002,-13.60908,-0.006299723,8320670.0,0.0
0,-0.0062000000000000015,-13.39425,-0.006199843,8320925.0,0.0
0,-0.0062000000000000015,-13.39424,-0.006199848,8320742.0,0.0
0,-0.0062000000000000015,-13.39424,-0.006199846,8320667.0,0.0
0,-0.0062000000000000015,-13.39427,-0.006199849,8320851.0,0.0
0,-0.0062000000000000015,-13.39426,-0.006199838,8320511.0,0.0
